INCIDENT_NO,INCIDENT_DATE,CASE_NO,CFS_NO,DISTRICT,INCIDENT_TYPE,INCIDENT_DESCRIPTION,INCIDENT_LOCATION_X,LATITUDE_X,LONGITUDE_X,SUBJECT_GENDER,SUBJECT_RACE,SUSPECT_AGE,OFFICER_GENDER,OFFICER_RACE,SNA_NEIGHBORHOOD,CPD_NEIGHBORHOOD,COMMUNITY_COUNCIL_NEIGHBORHOOD,
3678,01/06/2007 02:42:00 AM,2008-108260,LCP080106000183,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,3XX FOREST AV,39.1471282301132,-84.5014096032548,FEMALE,BLACK,JUVENILE,MALE,BLACK,AVONDALE,AVONDALE,AVONDALE,
-4768,03/16/2001 11:11:00 PM,20010185,P010751846,DISTRICT 4,9825,CHEMICAL IRRITANT,77XX READING RD,39.2022723219678,-84.4560951426415,MALE,BLACK,UNKNOWN,MALE,WHITE,ROSELAWN,ROSELAWN,ROSELAWN,
-5725,12/24/2001 08:34:00 PM,20011156,P013581004,DISTRICT 3,9825,CHEMICAL IRRITANT,10XX PURCELL AV,39.1118564596353,-84.5633486317516,MALE,WHITE,UNKNOWN,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
-3402,02/01/2000 10:10:00 PM,20000091,P000321467,DISTRICT 4,9826,INJURY TO PRISONER,41XX READING,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
4581,03/31/2009 04:48:00 PM,2009-128374,LCP090331001160,VORTEX UNIT,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,16XX MOORE ST,,,MALE,BLACK,ADULT,MALE,ASIAN,N/A,N/A,N/A,
-6804,02/15/2003 01:21:00 PM,20030227,P030460660,DISTRICT 5,9826,INJURY TO PRISONER,7XX LUDLOW AV,39.1466755849115,-84.5322380174962,MALE,BLACK,UNKNOWN,MALE,WHITE,CLIFTON,CLIFTON,CLIFTON,
-5299,07/21/2001 12:50:00 AM,20010719,P012020073,DISTRICT 1,9825,CHEMICAL IRRITANT,5XX VINE ST,39.1010878392572,-84.512247720729,MALE,BLACK,UNKNOWN,MALE,BLACK,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-3342,02/02/2000 03:28:00 PM,20000030,P000330871,DISTRICT 4,9826,INJURY TO PRISONER,4XX MCGREGOR AV,39.121987387183,-84.4997626375137,MALE,BLACK,UNKNOWN,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
-1228,12/16/1997 06:00:00 AM,9701478,P973500162,DISTRICT 4,9825,CHEMICAL IRRITANT,35XX READING RD,39.1464667462785,-84.4898657704743,FEMALE,BLACK,UNKNOWN,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
2798,11/21/2006 10:39:00 PM,2006-91895,P063251622,DISTRICT 1,9823,NONCOMPLIANT SUSPECT/ARRESTEE,9XX VINE ST,39.1052313198958,-84.5138626389137,MALE,BLACK,ADULT,FEMALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-4385,11/04/2000 09:35:00 AM,20001082,P003090449,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,12XX RACE ST,,,FEMALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
-200,10/15/1996 12:25:00 PM,9600355,P962890464,DISTRICT 4,9825,CHEMICAL IRRITANT,13XX CAROLINA AV,39.1751908139592,-84.475326803559,MALE,BLACK,UNKNOWN,FEMALE,WHITE,BOND HILL,BONDHILL,BOND HILL,
4971,10/20/2009 04:20:00 PM,2009-136960,LCP091020001164,DISTRICT 4,9826,INJURY TO PRISONER,76XX GREENLAND PL,39.2006471628473,-84.4615293943518,MALE,BLACK,ADULT,MALE,BLACK,ROSELAWN,ROSELAWN,ROSELAWN,
7497,07/06/2014 07:59:00 PM,2014-192703,LCP140706001137,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,13XX CARSON AV,39.1148113825619,-84.5702793834326,MALE,BLACK,JUVENILE,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
-2111,11/22/1998 12:50:00 PM,9800872,P983260487,DISTRICT 5,9826,INJURY TO PRISONER,45XX ESTE,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-2111,11/22/1998 12:50:00 PM,9800872,P983260487,DISTRICT 5,9826,INJURY TO PRISONER,45XX ESTE,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
5405,07/11/2010 02:52:00 PM,2010-145733,LCP100711000758,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,9XX E MCMILLAN ST,39.1260576823685,-84.4892020987401,FEMALE,BLACK,JUVENILE,FEMALE,BLACK,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
6374,04/01/2012 02:17:00 AM,2012-167667,LCP120401000158,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,5XX CONSIDINE AV,,,FEMALE,BLACK,ADULT,FEMALE,WHITE,N/A,N/A,N/A,
5422,07/10/2010 03:47:00 PM,2010-145944,LCP100701001172,DISTRICT 3,9823,NONCOMPLIANT SUSPECT/ARRESTEE,33XX MCHENRY,,,MALE,BLACK,JUVENILE,MALE,WHITE,N/A,N/A,N/A,
-998,09/18/1997 02:55:00 AM,9701237,P972610160,DISTRICT 1,9826,INJURY TO PRISONER,16XX MAIN ST,39.1140251422541,-84.5117656349278,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,MOUNT  AUBURN,MOUNT AUBURN,
6749,12/27/2012 06:18:00 PM,2012-177055,LCP121227001030,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,XX W CORRY ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-6002,05/05/2002 12:40:00 AM,20020254,P021241609,DISTRICT 5,9825,CHEMICAL IRRITANT,23XX STRATFORD AV,39.1254984692379,-84.522407671659,MALE,WHITE,UNKNOWN,MALE,WHITE,CUF,FAIRVIEW,CUF,
-2065,10/07/1998 05:30:00 PM,9800826,P982800985,DISTRICT 1,9825,CHEMICAL IRRITANT,9XX W LIBERTY,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
6044,08/11/2011 11:33:00 AM,2011-159839,LCP110811000594,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,13XX WALNUT ST,39.1103649716799,-84.5138004382985,MALE,BLACK,ADULT,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
2300,06/02/2006 06:20:00 PM,2006-83549,P061531476,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,35XX BOGART AV,39.1466072734059,-84.4931029375327,MALE,BLACK,ADULT,FEMALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
7110,09/23/2013 05:04:00 AM,2013-185006,LCP130923000083,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,15XX FRANKLIN AV,39.1745683694935,-84.4714819949019,MALE,BLACK,ADULT,MALE,WHITE,BOND HILL,BONDHILL,BOND HILL,
-6899,05/01/2003 03:15:00 AM,20030323,P031210179,DISTRICT 3,9825,CHEMICAL IRRITANT,23XX HARRISON AV,39.1368322313872,-84.5771350313572,MALE,BLACK,UNKNOWN,MALE,BLACK,WESTWOOD,WESTWOOD,WESTWOOD,
9936,06/09/2019 08:44:00 AM,2019-247616,190609000375,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,5XX PROSPECT PL,39.1433469646233,-84.4960307989661,MALE,BLACK,ADULT,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
7963,07/22/2015 07:25:00 AM,2015-203507,LCP150722000268,DISTRICT 3,9826,INJURY TO PRISONER,21XX FERGUSON AV,,,FEMALE,WHITE,ADULT,MALE,BLACK,N/A,N/A,N/A,
-5221,06/24/2001 01:35:00 AM,20010641,P011750142,DISTRICT 5,9825,CHEMICAL IRRITANT,10XX LUDLOW AV,39.1538769645082,-84.5377723272285,MALE,WHITE,UNKNOWN,MALE,WHITE,CLIFTON,CLIFTON,CLIFTON,
-7732,04/19/2004 11:46:00 PM,20040231,P041102022,DISTRICT 4,9826,INJURY TO PRISONER,23XX READING RD,39.1258488733464,-84.5022274036861,MALE,BLACK,UNKNOWN,MALE,WHITE,MT. AUBURN,MOUNT  AUBURN,MOUNT AUBURN,
-1772,07/15/1998 02:50:00 AM,9800532,P981960168,DISTRICT 1,9825,CHEMICAL IRRITANT,X  E COURT ST,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
-2885,08/09/1999 07:20:00 PM,9900653,P992211145,DISTRICT 3,9826,INJURY TO PRISONER,16XX QUEEN CITY,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
8765,01/24/2017 05:03:00 PM,2017-221265,LCP170124001141,DISTRICT 3,9823,NONCOMPLIANT SUSPECT/ARRESTEE,24XX WILLIAMSBURG DR,39.1571231001242,-84.5618057566285,MALE,BLACK,ADULT,MALE,WHITE,VILLAGES AT ROLL HILL,FAY APARTMENTS,VILLAGES AT ROLL HILL,
-1404,03/02/1998 05:34:00 AM,9800157,P980610245,DISTRICT 4,9826,INJURY TO PRISONER,1XX EAST 72ND ST,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-2274,01/18/1999 04:37:00 PM,9900041,P990180805,DISTRICT 3,9825,CHEMICAL IRRITANT,33XX BOWLING GREEN,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
6952,06/21/2013 06:59:00 PM,2013-181942,LCP130621001518,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,36XX HILLSIDE AV CINCINNATI OH 45204,,,FEMALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
6952,06/21/2013 06:59:00 PM,2013-181942,LCP130621001518,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,36XX HILLSIDE AV CINCINNATI OH 45204,,,FEMALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
6901,05/16/2013 02:49:00 AM,2013-180863,LCP130516000142,DISTRICT 5,9826,INJURY TO PRISONER,44XX KINGS RUN DR,39.1706138670995,-84.5079177786199,MALE,BLACK,ADULT,MALE,WHITE,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,
2140,04/10/2006 09:52:00 AM,2006-81022,P061000481,DISTRICT 5,9826,INJURY TO PRISONER,42XX CHERRY ST,39.1642648425756,-84.5426089592944,MALE,WHITE,ADULT,MALE,BLACK,NORTHSIDE,NORTHSIDE,NORTHSIDE,
-1710,06/19/1998 06:39:00 PM,9800469,P981701119,DISTRICT 4,9826,INJURY TO PRISONER,25XX PARK AV,39.1269422663433,-84.4873377043459,MALE,BLACK,UNKNOWN,FEMALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
-4511,12/05/2000 02:57:00 AM,20001209,P003400185,DISTRICT 5,9826,INJURY TO PRISONER,20XX VINE ST,39.1200482348996,-84.518347447032,MALE,BLACK,UNKNOWN,FEMALE,WHITE,CUF,FAIRVIEW,MOUNT AUBURN,
8955,06/12/2017 10:45:00 AM,2017-225512,CPD170612000503,DISTRICT 5,9826,INJURY TO PRISONER,38XX VINE ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
7661,11/03/2014 05:16:00 PM,2014-195954,LCP141103001071,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,9XX CHURCHILL AV,39.1328671057552,-84.4858096911484,MALE,WHITE,ADULT,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
2208,04/29/2006 09:26:00 PM,2006-82061,P061191725,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,16XX HAMER ST,39.1146669238368,-84.5160390630419,MALE,BLACK,ADULT,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
1497,08/29/2005 08:49:00 PM,2005-72189,P052411585,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,35XX BURNET AV,39.1450240091317,-84.4998437995498,MALE,BLACK,JUVENILE,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
9848,03/28/2019 03:43:00 PM,2019-245577,CPD190328001041,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,58XX HAMILTON AV,39.1976464268327,-84.5464062027241,FEMALE,BLACK,ADULT,MALE,WHITE,COLLEGE HILL,COLLEGE  HILL,COLLEGE HILL,
-1905,09/02/1998 06:46:00 PM,9800665,P982451172,DISTRICT 5,2382,USE OF FORCE INVESTIGATION,12XX HOPPLE ST,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
8995,07/05/2017 09:41:00 PM,2017-226335,CPD170705001931,CENTRAL BUSINESS DISTRICT,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,5XX VINE ST,39.1014378392572,-84.513007720729,MALE,WHITE,UNKNOWN,MALE,BLACK,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
805,02/07/2005 07:20:00 PM,2005-61856,P050381359,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,7XX RIDDLE RD 6TH FL,,,MALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
-2220,12/08/1998 12:43:00 AM,9800981,P983420043,DISTRICT 3,9825,CHEMICAL IRRITANT,XX HEATH CT,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
8802,02/15/2017 06:38:00 PM,2017-221956,CPD170215001325,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,25XX VICTORY PKWY,39.1265080680972,-84.4848402217067,MALE,BLACK,JUVENILE,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
3185,05/24/2007 12:58:00 PM,2007-98801,P071440845,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,2XX MCGREGOR ST,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
-282,11/21/1996 06:10:00 PM,9600437,P963260612,DISTRICT 5,9825,CHEMICAL IRRITANT,54XX HAMILTON AV,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
568,09/30/2003 09:10:00 PM,2005-60495,P032731482,DISTRICT 4,9823,NONCOMPLIANT SUSPECT/ARRESTEE,X W CORRY ST,39.1279199903349,-84.5093361919407,MALE,BLACK,ADULT,MALE,WHITE,CORRYVILLE,CORRYVILLE,CORRYVILLE,
-929,08/17/1997 01:35:00 AM,9700580,P972290111,DISTRICT 1,9826,INJURY TO PRISONER,3XX EIBERTY ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
9189,12/08/2017 11:02:00 AM,2017-231376,LCP171208000533,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,54XX HILLSIDE AV,39.0976827016361,-84.6600133226405,MALE,BLACK,ADULT,FEMALE,WHITE,RIVERSIDE,SAYLER  PARK,RIVERSIDE,
-6917,05/11/2003 08:35:00 AM,20030341,P031310439,DISTRICT 1,9826,INJURY TO PRISONER,14XX LINN ST,39.1102254158429,-84.5272847908034,MALE,BLACK,UNKNOWN,MALE,BLACK,WEST END,WEST  END,WEST END,
-4585,01/01/2001 01:58:00 AM,20010001,P010010208,DISTRICT 2,9825,CHEMICAL IRRITANT,62XX CRESTVIEW PL,39.0976874822076,-84.3858620366449,MALE,WHITE,UNKNOWN,FEMALE,WHITE,MT. WASHINGTON,MT.  WASHINGTON,MOUNT WASHINGTON,
8199,11/20/2015 03:16:00 PM,2015-207409,LCP151120000965,DISTRICT 4,9826,INJURY TO PRISONER,24XX PARIS ST,,,MALE,BLACK,JUVENILE,FEMALE,WHITE,N/A,N/A,N/A,
3594,12/03/2007 01:10:00 AM,2007-106829,LCP071203000075,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,8XX W LIBERTY ST,39.1122787649322,-84.5289942121562,MALE,BLACK,JUVENILE,MALE,BLACK,WEST END,WEST  END,WEST END,
907,03/13/2005 10:43:00 AM,2005-63108,P050720485,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,10XX ROSEMONT AV,39.1124370147461,-84.5838665984998,MALE,BLACK,ADULT,MALE,BLACK,WEST PRICE HILL,WEST PRICE HILL,WEST PRICE HILL,
2688,10/16/2006 11:45:00 PM,2006-89959,P062891808,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,33XX NINANN CT,39.1447045485606,-84.5656742910491,MALE,BLACK,JUVENILE,MALE,WHITE,EAST WESTWOOD,EAST  WESTWOOD,EAST WESTWOOD,
-1462,03/20/1998 10:57:00 AM,9800216,P980790500,DISTRICT 4,9825,CHEMICAL IRRITANT,20XX AUBURN AV,39.1195419033915,-84.507385832935,FEMALE,BLACK,UNKNOWN,MALE,BLACK,MT. AUBURN,MOUNT  AUBURN,MOUNT AUBURN,
-2297,01/28/1999 04:30:00 PM,9900064,P990280907,DISTRICT 4,9826,INJURY TO PRISONER,8XX WMOWARD TAFT,,,MALE,BLACK,UNKNOWN,OTHER,UNKNOWN,N/A,N/A,N/A,
-2297,01/28/1999 04:30:00 PM,9900064,P990280907,DISTRICT 4,9826,INJURY TO PRISONER,8XX WMOWARD TAFT,,,MALE,BLACK,UNKNOWN,OTHER,UNKNOWN,N/A,N/A,N/A,
1701,10/28/2005 06:07:00 PM,2005-74706,P053011307,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,5XX RACE ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
530,01/28/2004 11:30:00 AM,2005-60331,P040280531,DISTRICT 4,9823,NONCOMPLIANT SUSPECT/ARRESTEE,77XX READING RD,39.202183277763,-84.4554815939129,FEMALE,BLACK,JUVENILE,FEMALE,WHITE,ROSELAWN,ROSELAWN,ROSELAWN,
-7805,05/11/2004 05:09:00 PM,20040305,P041321191,DISTRICT 1,9826,INJURY TO PRISONER,14XX WALNUT ST,39.1121774449046,-84.513338099506,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-7158,07/31/2003 03:42:00 PM,20030583,P032120963,DISTRICT 1,9826,INJURY TO PRISONER,12XX VINE ST,39.108132632886,-84.5151524270964,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
769,02/01/2005 04:04:00 PM,2005-61640,50320943,DISTRICT 2,9826,INJURY TO PRISONER,16XX BREWSTER AV,39.1451026282643,-84.4730648960165,MALE,BLACK,ADULT,MALE,WHITE,EVANSTON,EVANSTON,EVANSTON,
-1810,07/26/1998 04:20:00 AM,9800570,P982070384,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,5XX ELM ST,39.1022503984157,-84.5167996747827,MALE,BLACK,UNKNOWN,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-7470,12/17/2003 12:54:00 PM,20030897,P033510577,DISTRICT 2,9826,INJURY TO PRISONER,18XX HEWITT AV,39.1384345575633,-84.4703305907682,MALE,BLACK,UNKNOWN,MALE,BLACK,EVANSTON,EVANSTON,EVANSTON,
-5707,12/13/2001 08:21:00 PM,20011138,P013471329,DISTRICT 4,9825,CHEMICAL IRRITANT,70XX READING RD,39.1859699234796,-84.4636905949278,MALE,BLACK,UNKNOWN,MALE,BLACK,BOND HILL,BONDHILL,BOND HILL,
1716,11/02/2005 02:44:00 AM,2005-74858,P053060162,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,18XX CLARION AV,39.1435449842963,-84.4675776557737,MALE,BLACK,ADULT,FEMALE,WHITE,EVANSTON,EVANSTON,EVANSTON,
-7294,10/12/2003 11:49:00 PM,20030719,P032851519,DISTRICT 2,9825,CHEMICAL IRRITANT,26XX WOODBURN AV,39.1264887963565,-84.4775829992504,MALE,BLACK,UNKNOWN,MALE,WHITE,EAST WALNUT HILLS,EAST WALNUT HILLS,EAST WALNUT HILLS,
4556,03/21/2009 03:55:00 AM,2009-127975,LCP090321000245,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,41XX KELLOGG AV,39.1023968028586,-84.4332456138858,MALE,BLACK,ADULT,MALE,WHITE,EAST END,EAST  END,EAST END,
6525,07/05/2012 12:33:00 AM,2012-171242,LCP120705000134,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,X E MCMILLAN ST,39.1280508322628,-84.5109062662884,OTHER,UNKNOWN,UNKNOWN,MALE,WHITE,MT. AUBURN,MOUNT  AUBURN,MOUNT AUBURN,
-1351,01/29/1998 10:15:00 PM,9800104,P980291204,DISTRICT 4,9826,INJURY TO PRISONER,XX E MITCHELL AV,39.1600873613431,-84.5041970590071,MALE,BLACK,UNKNOWN,MALE,WHITE,AVONDALE,NORTH AVONDALE,NORTH AVONDALE,
-2468,03/24/1999 09:38:00 PM,9900236,P990831343,DISTRICT 4,9825,CHEMICAL IRRITANT,22XX FULTON,,,FEMALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-6083,05/22/2002 10:22:00 PM,20020336,P021421670,DISTRICT 2,9826,INJURY TO PRISONER,15XX RUTH AV,39.1386866200616,-84.4769459738263,MALE,BLACK,UNKNOWN,MALE,WHITE,EVANSTON,EVANSTON,EVANSTON,
-7401,10/30/2003 09:17:00 PM,20030828,P033031715,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,X E 6TH ST,39.1019696864518,-84.5139270456715,FEMALE,BLACK,UNKNOWN,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-5296,07/19/2001 09:51:00 PM,20010716,P012001619,DISTRICT 3,9825,CHEMICAL IRRITANT,9XX MCPHERESON AV,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
6521,06/19/2012 09:58:00 PM,2012-171210,LCP1206190001558,DISTRICT 3,9823,NONCOMPLIANT SUSPECT/ARRESTEE,10XX KREIS LN,,,MALE,WHITE,ADULT,MALE,WHITE,N/A,N/A,N/A,
-1989,10/08/1998 05:29:00 AM,9800750,P982810117,DISTRICT 5,9826,INJURY TO PRISONER,10XX LUDLOW,,,MALE,WHITE,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
6217,11/30/2011 04:04:00 PM,2011-163700,LCP111130001030,VORTEX UNIT,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,2XX GOODMAN AV,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
6698,11/12/2012 11:09:00 PM,2012-175875,LCP121112001456,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,12XX W GALBRAITH AV,,,MALE,BLACK,ADULT,FEMALE,BLACK,N/A,N/A,N/A,
9355,10/12/2017 07:36:00 AM,2018-235547,LCP171012000298,DISTRICT 3,9823,NONCOMPLIANT SUSPECT/ARRESTEE,17XX ILIFF AV,39.120977839898,-84.5796326763401,FEMALE,BLACK,ADULT,MALE,WHITE,WEST PRICE HILL,WEST PRICE HILL,WEST PRICE HILL,
-1423,03/10/1998 01:03:00 AM,9800176,P980690041,DISTRICT 2,9825,CHEMICAL IRRITANT,15XX GILPIN AV,39.1338589030179,-84.4778503866767,FEMALE,BLACK,UNKNOWN,MALE,WHITE,EVANSTON,EVANSTON,EVANSTON,
8125,09/27/2015 03:54:00 PM,2015-205647,LCP150927000840,DISTRICT 1,9826,INJURY TO PRISONER,1XX W MCMICKEN AV,39.1186593467045,-84.5202480363825,MALE,WHITE,ADULT,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
1498,08/30/2005 01:14:00 AM,2005-72201,P052420081,DISTRICT 4,9826,INJURY TO PRISONER,6XX PROSPECT PL,39.1418120143956,-84.494290535214,MALE,BLACK,ADULT,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
-4537,12/09/2000 11:47:00 PM,20001235,P003441332,DISTRICT 4,9826,INJURY TO PRISONER,41XX READING RD,39.1577242118165,-84.4742301065427,MALE,BLACK,UNKNOWN,MALE,WHITE,NORTH AVONDALE - PADDOCK HILLS,PADDOCK  HILLS,PADDOCK HILLS,
-744,06/15/1997 02:17:00 AM,9700390,P971660206,DISTRICT 1,9825,CHEMICAL IRRITANT,2XX E2TH ST,,,FEMALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-5488,09/20/2001 04:25:00 AM,20010909,P012630178,DISTRICT 1,9826,INJURY TO PRISONER,5XX WALNUT ST,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-5488,09/20/2001 04:25:00 AM,20010909,P012630178,DISTRICT 1,9826,INJURY TO PRISONER,5XX WALNUT ST,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-23,07/30/1996 02:35:00 AM,9600176,P96212022A,DISTRICT 4,9825,CHEMICAL IRRITANT,41XX READING ROAD,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
5183,02/23/2010 02:54:00 PM,2010-141516,LCP100223000896,DISTRICT 4,9823,NONCOMPLIANT SUSPECT/ARRESTEE,49XX PADDOCK RD,39.1757862148943,-84.4777854505994,MALE,BLACK,JUVENILE,MALE,WHITE,BOND HILL,BONDHILL,BOND HILL,
-7741,04/08/2004 02:24:00 AM,20040240,P040990139,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,1XX SUSPENSION BRIDGE,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-7741,04/08/2004 02:24:00 AM,20040240,P040990139,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,1XX SUSPENSION BRIDGE,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
3557,10/10/2007 08:23:00 PM,2007-105758,P072831452,DISTRICT 1,9823,NONCOMPLIANT SUSPECT/ARRESTEE,16XX CENTRAL PKWY,39.1131572595675,-84.5214799482223,MALE,BLACK,ADULT,MALE,WHITE,WEST END,WEST  END,WEST END,
-4227,09/30/2000 06:35:00 PM,20000923,P002741038,DISTRICT 4,9825,CHEMICAL IRRITANT,35XX BURNET AV,39.1461840091317,-84.4997137995498,MALE,BLACK,UNKNOWN,MALE,BLACK,AVONDALE,AVONDALE,AVONDALE,
3440,09/12/2007 04:56:00 PM,2007-103510,P072551153,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,17XX CHASE AV,39.1631658209991,-84.5462431048474,MALE,BLACK,JUVENILE,FEMALE,WHITE,NORTHSIDE,NORTHSIDE,NORTHSIDE,
1562,09/13/2005 10:52:00 PM,2005-72787,P052561754,DISTRICT 3,9826,INJURY TO PRISONER,10XX SYCAMORE ST,39.1062499723178,-84.5092796587137,MALE,WHITE,ADULT,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
1350,06/28/2005 09:20:00 PM,2005-69835,P051791705,DISTRICT 1,9823,NONCOMPLIANT SUSPECT/ARRESTEE,8XX FINDLAY ST,39.1165026403342,-84.5264215745007,FEMALE,BLACK,ADULT,MALE,BLACK,WEST END,WEST  END,WEST END,
